date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-04-13 07:00:00,4.4,73.05,5.7,60.0,12.5,5.5,12.5
2018-04-13 08:00:00,5.0,71.61,4.4,55.0,77.0,27.0,71.5
2018-04-13 09:00:00,8.3,65.4,4.1,110.0,304.5,332.5,161.5
2018-04-13 10:00:00,10.0,63.05,4.1,130.0,471.5,455.0,208.0
2018-04-13 11:00:00,10.85,61.94,3.35,130.0,604.0,485.5,260.5
2018-04-13 12:00:00,13.9,54.93,3.1,70.0,686.0,473.0,311.0
2018-04-13 13:00:00,15.0,51.15,3.6,70.0,685.0,379.0,369.0
2018-04-13 14:00:00,15.0,52.24,3.85,65.0,359.5,54.5,314.0
2018-04-13 15:00:00,13.9,57.27,4.1,50.0,202.5,7.0,197.5
2018-04-13 16:00:00,15.0,55.21,2.6,65.38,119.0,0.5,118.5
2018-04-13 17:00:00,14.7,55.33,3.85,60.0,296.0,175.0,203.0
2018-04-13 18:00:00,12.8,59.01,4.1,70.0,155.0,103.5,114.5
2018-04-13 19:00:00,11.1,63.31,4.6,70.0,41.0,26.5,36.5
2018-04-13 20:00:00,10.55,64.54,4.35,50.0,2.5,0.0,2.5
2018-04-13 21:00:00,9.4,68.48,3.6,30.0,0.0,0.0,0.0
2018-04-13 22:00:00,7.8,73.16,5.1,30.0,0.0,0.0,0.0
2018-04-13 23:00:00,7.5,74.69,5.1,35.0,0.0,0.0,0.0
2018-04-14 00:00:00,7.2,76.22,4.1,50.0,0.0,0.0,0.0
2018-04-14 01:00:00,7.2,76.22,6.2,40.0,0.0,0.0,0.0
2018-04-14 02:00:00,7.03,77.55,5.5,40.0,0.0,0.0,0.0
2018-04-14 03:00:00,6.4,85.77,5.4,40.0,0.0,0.0,0.0
2018-04-14 04:00:00,6.05,82.22,6.45,60.0,0.0,0.0,0.0
2018-04-14 05:00:00,5.95,83.67,4.38,57.5,0.0,0.0,0.0
2018-04-14 06:00:00,5.0,85.66,6.0,46.67,0.0,0.0,0.0
2018-04-14 07:00:00,5.0,85.66,4.1,50.0,4.5,0.0,4.5
2018-04-14 08:00:00,5.0,85.66,5.13,60.0,15.5,0.0,15.5
2018-04-14 09:00:00,5.0,85.66,6.7,60.0,24.5,0.0,24.5
2018-04-14 10:00:00,5.0,85.66,6.15,65.0,36.0,0.0,36.0
2018-04-14 11:00:00,5.0,85.66,7.2,56.67,50.0,0.0,50.0
2018-04-14 12:00:00,4.45,82.58,7.2,52.5,72.0,0.0,72.0
2018-04-14 13:00:00,4.15,85.54,9.3,50.0,94.0,0.5,93.5
2018-04-14 14:00:00,3.6,83.99,9.3,50.0,140.5,3.5,137.5
2018-04-14 15:00:00,3.05,85.42,7.2,50.0,66.0,0.0,66.0
2018-04-14 16:00:00,2.8,81.78,7.7,45.0,134.0,2.0,133.0
2018-04-14 17:00:00,2.6,83.56,7.87,36.67,79.0,0.5,79.0
2018-04-14 18:00:00,2.2,81.23,9.8,46.67,50.5,1.5,50.0
2018-04-14 19:00:00,2.03,77.93,6.2,46.67,11.0,0.0,11.0
2018-04-14 20:00:00,1.95,77.38,8.25,50.0,1.5,0.5,1.5
2018-04-14 21:00:00,1.1,80.22,6.7,40.0,0.0,0.0,0.0
2018-04-14 22:00:00,1.1,76.93,8.0,65.0,0.0,0.0,0.0
2018-04-14 23:00:00,0.9,76.39,7.2,66.67,0.0,0.0,0.0
2018-04-15 00:00:00,0.0,75.95,7.2,70.0,0.0,0.0,0.0
2018-04-15 01:00:00,0.0,75.95,8.2,60.0,0.0,0.0,0.0
2018-04-15 02:00:00,0.0,75.95,8.67,68.33,0.0,0.0,0.0
2018-04-15 03:00:00,0.0,79.22,8.25,65.0,0.0,0.0,0.0
2018-04-15 04:00:00,0.0,79.22,8.0,75.0,0.0,0.0,0.0
2018-04-15 05:00:00,0.0,81.26,6.95,80.0,0.0,0.0,0.0
2018-04-15 06:00:00,0.6,79.76,6.2,70.0,0.0,0.0,0.0
2018-04-15 07:00:00,0.6,83.16,7.37,76.67,4.5,0.0,4.5
2018-04-15 08:00:00,0.6,83.16,8.25,75.0,13.0,0.0,13.0
2018-04-15 09:00:00,1.05,84.32,6.2,70.0,21.5,0.0,21.5
2018-04-15 10:00:00,1.1,84.32,5.7,70.0,39.0,0.0,39.0
2018-04-15 11:00:00,1.4,84.25,5.95,75.0,51.0,0.0,51.0
2018-04-15 12:00:00,2.2,85.35,5.1,80.0,64.5,0.0,64.5
2018-04-15 13:00:00,3.3,85.47,7.2,80.0,82.0,0.0,82.0
2018-04-15 14:00:00,3.6,85.5,5.9,85.0,79.5,0.0,79.5
2018-04-15 15:00:00,4.07,85.59,3.4,56.67,69.0,0.0,69.0
2018-04-15 16:00:00,5.0,85.66,4.1,70.0,72.0,0.0,72.0
2018-04-15 17:00:00,5.0,87.2,3.1,80.0,31.0,0.0,31.0
2018-04-15 18:00:00,5.0,88.74,1.5,90.0,15.0,0.0,15.0
2018-04-15 19:00:00,5.0,88.74,2.6,270.0,7.0,0.0,7.0
2018-04-15 20:00:00,5.0,87.2,2.45,295.0,1.0,0.5,1.0
2018-04-15 21:00:00,3.3,89.23,2.6,280.0,0.0,0.0,0.0
2018-04-15 22:00:00,3.15,89.23,2.1,285.0,0.0,0.0,0.0
2018-04-15 23:00:00,3.3,89.23,1.92,317.5,0.0,0.0,0.0
2018-04-16 00:00:00,3.1,89.23,2.95,262.5,0.0,0.0,0.0
2018-04-16 01:00:00,3.13,89.23,2.93,260.0,0.0,0.0,0.0
2018-04-16 02:00:00,3.3,87.35,2.77,246.67,0.0,0.0,0.0
2018-04-16 03:00:00,3.3,85.47,2.6,260.0,0.0,0.0,0.0
2018-04-16 04:00:00,2.8,88.55,2.27,256.67,0.0,0.0,0.0
2018-04-16 05:00:00,3.05,89.23,3.35,257.5,0.0,0.0,0.0
2018-04-16 06:00:00,3.3,82.44,6.2,265.0,0.0,0.0,0.0
2018-04-16 07:00:00,3.3,82.44,5.65,250.0,4.0,1.0,4.0
2018-04-16 08:00:00,2.97,82.11,6.7,250.0,19.0,0.0,19.0
2018-04-16 09:00:00,2.2,81.22,7.2,250.0,75.0,0.0,75.0
2018-04-16 10:00:00,2.8,77.83,7.7,250.0,151.5,2.0,150.0
2018-04-16 11:00:00,2.8,74.43,7.2,255.0,163.5,2.0,162.5
2018-04-16 12:00:00,2.8,71.03,9.3,250.0,136.5,1.5,135.5
2018-04-16 13:00:00,2.8,71.03,7.2,230.0,136.0,1.0,135.0
2018-04-16 14:00:00,3.05,68.39,7.7,235.0,105.0,0.5,104.5
2018-04-16 15:00:00,2.8,68.13,9.3,250.0,107.0,0.0,107.0
2018-04-16 16:00:00,3.3,65.76,8.2,230.0,120.5,0.5,120.0
2018-04-16 17:00:00,2.88,70.21,7.2,252.0,74.5,0.0,74.5
2018-04-16 18:00:00,2.8,68.13,8.8,270.0,61.0,0.0,61.0
2018-04-16 19:00:00,2.2,64.82,10.3,270.0,27.5,0.0,27.5
2018-04-16 20:00:00,1.95,66.0,8.25,265.0,3.0,1.0,3.0
2018-04-16 21:00:00,1.1,70.14,7.7,280.0,0.0,0.0,0.0
2018-04-16 22:00:00,0.73,72.72,6.7,280.0,0.0,0.0,0.0
2018-04-16 23:00:00,0.6,67.83,6.95,280.0,0.0,0.0,0.0
2018-04-17 00:00:00,0.0,69.19,5.1,260.0,0.0,0.0,0.0
2018-04-17 01:00:00,0.6,69.12,6.2,255.0,0.0,0.0,0.0
2018-04-17 02:00:00,0.6,69.12,6.7,250.0,0.0,0.0,0.0
2018-04-17 03:00:00,0.6,69.12,7.2,250.0,0.0,0.0,0.0
2018-04-17 04:00:00,0.6,66.24,6.2,250.0,0.0,0.0,0.0
2018-04-17 05:00:00,0.0,71.05,6.7,266.67,0.0,0.0,0.0
2018-04-17 06:00:00,-0.6,72.7,4.62,277.5,0.0,0.0,0.0
2018-04-17 07:00:00,-0.7,75.86,5.15,280.0,10.5,1.0,10.5
2018-04-17 08:00:00,-1.19,72.12,6.01,287.14,71.0,15.0,66.5
2018-04-17 09:00:00,-1.3,68.87,6.7,286.67,145.0,22.0,136.0
2018-04-17 10:00:00,-0.3,59.82,6.2,265.0,310.5,132.0,227.5
2018-04-17 11:00:00,0.3,57.1,7.75,275.0,422.0,166.5,304.5
2018-04-17 12:00:00,0.8,59.79,7.45,270.0,366.0,64.5,313.5
2018-04-17 13:00:00,1.4,52.91,8.2,270.0,483.0,123.0,378.5
2018-04-17 14:00:00,1.95,51.98,8.5,275.0,547.5,194.5,384.5
2018-04-17 15:00:00,2.2,51.05,5.7,280.0,415.5,151.0,296.5
2018-04-17 16:00:00,2.2,51.05,7.7,280.0,230.5,16.0,219.5
2018-04-17 17:00:00,2.75,51.47,7.2,280.0,276.0,113.5,215.5
2018-04-17 18:00:00,2.8,53.76,5.7,280.0,140.0,66.5,115.5
2018-04-17 19:00:00,2.2,53.3,6.2,290.0,34.0,0.0,34.0
2018-04-17 20:00:00,1.95,54.27,5.65,295.0,3.0,0.0,3.0
2018-04-17 21:00:00,1.7,55.24,5.1,280.0,0.0,0.0,0.0
2018-04-17 22:00:00,1.1,57.67,4.35,285.0,0.0,0.0,0.0
2018-04-17 23:00:00,1.1,57.67,4.35,295.0,0.0,0.0,0.0
2018-04-18 00:00:00,1.1,57.67,3.6,290.0,0.0,0.0,0.0
2018-04-18 01:00:00,1.1,57.67,4.6,295.0,0.0,0.0,0.0
2018-04-18 02:00:00,1.1,57.67,4.27,296.67,0.0,0.0,0.0
2018-04-18 03:00:00,1.1,55.24,4.6,300.0,0.0,0.0,0.0
2018-04-18 04:00:00,0.8,57.27,4.35,340.0,0.0,0.0,0.0
2018-04-18 05:00:00,0.6,58.53,3.93,333.33,0.0,0.0,0.0
2018-04-18 06:00:00,0.6,59.79,2.6,320.0,0.0,0.0,0.0
2018-04-18 07:00:00,0.6,62.94,2.1,350.0,11.0,0.0,11.0
2018-04-18 08:00:00,0.6,61.36,2.1,180.0,52.0,0.0,52.0
2018-04-18 09:00:00,1.1,57.67,1.5,270.0,137.0,5.5,134.5
2018-04-18 10:00:00,1.7,55.24,0.0,10.77,202.0,10.0,195.5
2018-04-18 11:00:00,1.95,55.67,0.0,115.38,267.5,20.0,253.0
2018-04-18 12:00:00,2.2,59.05,1.5,106.67,351.0,48.0,311.5
2018-04-18 13:00:00,4.2,55.48,1.5,270.0,570.5,202.0,398.5
2018-04-18 14:00:00,5.25,53.44,0.75,85.0,768.5,573.0,287.0
2018-04-18 15:00:00,6.7,49.32,1.5,66.36,795.0,788.5,177.5
2018-04-18 16:00:00,6.7,49.32,4.1,60.0,646.5,675.0,186.0
2018-04-18 17:00:00,6.15,51.27,4.35,70.0,185.5,70.5,147.0
2018-04-18 18:00:00,3.9,59.94,3.6,110.0,109.5,45.0,92.0
2018-04-18 19:00:00,3.3,68.56,4.1,60.0,43.5,20.0,39.0
2018-04-18 20:00:00,3.3,70.32,4.6,55.0,4.0,0.5,4.0
2018-04-18 21:00:00,2.8,74.67,7.2,30.0,0.0,0.0,0.0
2018-04-18 22:00:00,2.2,71.1,5.1,30.0,0.0,0.0,0.0
2018-04-18 23:00:00,1.95,70.59,4.6,25.0,0.0,0.0,0.0
2018-04-19 00:00:00,1.7,70.07,4.6,10.0,0.0,0.0,0.0
2018-04-19 01:00:00,1.7,63.86,5.5,130.0,0.0,0.0,0.0
2018-04-19 02:00:00,1.7,63.86,5.17,13.33,0.0,0.0,0.0
2018-04-19 03:00:00,1.7,63.86,4.6,350.0,0.0,0.0,0.0
2018-04-19 04:00:00,1.7,67.18,4.1,350.0,0.0,0.0,0.0
2018-04-19 05:00:00,1.7,67.18,3.85,335.0,0.0,0.0,0.0
2018-04-19 06:00:00,1.7,67.18,4.1,320.0,0.0,0.0,0.0
2018-04-19 07:00:00,2.8,59.04,5.1,350.0,25.0,6.0,24.5
2018-04-19 08:00:00,3.35,55.69,5.65,345.0,170.0,274.5,86.0
2018-04-19 09:00:00,5.0,46.05,5.7,360.0,435.0,765.5,93.0
2018-04-19 10:00:00,6.1,44.9,6.7,290.0,627.5,868.0,103.0
2018-04-19 11:00:00,6.95,43.3,6.7,300.0,787.5,930.5,108.0
2018-04-19 12:00:00,8.9,35.23,8.2,320.0,895.5,963.0,110.0
2018-04-19 13:00:00,10.0,29.77,10.3,300.0,943.0,968.5,115.0
2018-04-19 14:00:00,10.55,30.08,9.0,300.0,921.0,935.0,131.5
2018-04-19 15:00:00,11.7,27.75,9.3,300.0,842.0,904.0,131.5
2018-04-19 16:00:00,12.8,23.48,7.2,340.0,713.5,863.5,124.0
2018-04-19 17:00:00,12.8,22.98,6.45,340.0,547.0,816.0,104.0
2018-04-19 18:00:00,11.7,19.93,8.2,340.0,353.5,720.0,82.5
2018-04-19 19:00:00,10.6,22.41,5.1,340.0,153.0,495.0,55.5
2018-04-19 20:00:00,8.1,40.38,3.6,230.0,15.5,81.5,11.5
2018-04-19 21:00:00,3.9,63.03,2.1,120.0,0.0,0.0,0.0
2018-04-19 22:00:00,2.8,68.13,1.5,170.0,0.0,0.0,0.0
2018-04-19 23:00:00,2.25,69.1,2.05,195.0,0.0,0.0,0.0
2018-04-20 00:00:00,2.2,67.61,2.1,230.0,0.0,0.0,0.0
2018-04-20 01:00:00,1.7,67.18,2.1,260.0,0.0,0.0,0.0
2018-04-20 02:00:00,1.4,63.95,2.1,285.0,0.0,0.0,0.0
2018-04-20 03:00:00,1.7,52.91,1.5,300.0,0.0,0.0,0.0
2018-04-20 04:00:00,0.6,54.38,2.6,320.0,0.0,0.0,0.0
2018-04-20 05:00:00,0.6,53.22,2.35,325.0,0.0,0.0,0.0
2018-04-20 06:00:00,0.6,52.07,1.5,330.0,0.0,0.0,0.0
2018-04-20 07:00:00,2.2,53.3,2.1,300.0,53.5,204.5,29.0
2018-04-20 08:00:00,3.3,48.5,2.35,155.0,246.5,680.5,60.0
2018-04-20 09:00:00,6.7,38.88,1.5,280.0,454.0,835.0,77.5
2018-04-20 10:00:00,7.8,34.54,1.5,158.46,641.5,901.0,94.0
2018-04-20 11:00:00,8.9,30.8,1.5,267.69,785.0,908.5,118.5
2018-04-20 12:00:00,11.7,25.24,3.1,347.5,892.0,939.5,123.0
2018-04-20 13:00:00,12.2,21.25,1.5,238.0,938.5,951.5,122.5
2018-04-20 14:00:00,12.75,20.0,2.05,20.0,923.5,947.0,121.0
2018-04-20 15:00:00,14.4,19.23,3.1,30.0,851.5,935.0,114.5
2018-04-20 16:00:00,14.4,19.23,0.0,270.77,724.0,899.5,107.0
2018-04-20 17:00:00,14.4,18.81,2.05,30.0,553.0,832.5,98.5
2018-04-20 18:00:00,12.2,31.04,4.1,140.0,354.0,716.5,82.5
2018-04-20 19:00:00,10.6,34.51,3.6,140.0,155.0,495.5,56.0
2018-04-20 20:00:00,9.75,33.29,3.35,125.0,16.0,84.0,11.5
2018-04-20 21:00:00,7.8,48.11,2.1,100.0,0.0,0.0,0.0
2018-04-20 22:00:00,7.2,50.12,2.1,60.0,0.0,0.0,0.0
2018-04-20 23:00:00,6.65,52.09,2.1,70.0,0.0,0.0,0.0
2018-04-21 00:00:00,5.6,55.97,2.1,90.0,0.0,0.0,0.0
2018-04-21 01:00:00,4.4,60.86,0.0,2.31,0.0,0.0,0.0
2018-04-21 02:00:00,3.85,63.31,0.0,3.08,0.0,0.0,0.0
2018-04-21 03:00:00,2.8,64.78,0.0,0.0,0.0,0.0,0.0
2018-04-21 04:00:00,2.2,67.61,0.0,0.0,0.0,0.0,0.0
2018-04-21 05:00:00,2.2,67.61,0.0,0.0,0.0,0.0,0.0
2018-04-21 06:00:00,2.2,67.61,0.0,0.0,0.0,0.0,0.0
2018-04-21 07:00:00,3.3,65.76,0.0,0.0,32.5,26.0,29.5
2018-04-21 08:00:00,4.45,62.06,0.0,0.0,144.0,141.0,101.5
2018-04-21 09:00:00,7.8,48.11,1.5,13.08,324.0,345.5,168.5
2018-04-21 10:00:00,9.4,41.04,2.1,168.33,450.0,323.0,254.0
2018-04-21 11:00:00,9.7,38.49,1.8,150.0,531.5,261.5,339.5
2018-04-21 12:00:00,10.6,33.08,2.1,170.0,493.0,117.0,397.0
2018-04-21 13:00:00,11.7,30.75,2.1,153.33,541.0,137.0,423.0
2018-04-21 14:00:00,11.95,28.8,1.8,240.0,579.5,194.5,413.5
2018-04-21 15:00:00,13.3,27.68,2.1,150.0,497.5,155.5,375.5
2018-04-21 16:00:00,13.3,28.88,1.5,200.0,486.5,258.0,307.0
2018-04-21 17:00:00,13.3,29.63,2.05,185.0,364.0,246.5,231.5
2018-04-21 18:00:00,11.7,30.75,3.1,150.0,269.5,369.0,128.0
2018-04-21 19:00:00,10.0,39.42,3.6,160.0,93.0,98.0,71.5
2018-04-21 20:00:00,8.9,38.69,3.1,160.0,9.0,4.5,8.5
2018-04-21 21:00:00,6.7,40.93,2.6,170.0,0.0,0.0,0.0
2018-04-21 22:00:00,6.1,40.53,0.0,125.38,0.0,0.0,0.0
2018-04-21 23:00:00,5.85,41.24,0.0,33.08,0.0,0.0,0.0
2018-04-22 00:00:00,4.4,48.02,0.0,136.15,0.0,0.0,0.0
2018-04-22 01:00:00,4.4,48.02,0.0,122.31,0.0,0.0,0.0
2018-04-22 02:00:00,4.15,50.19,0.0,0.0,0.0,0.0,0.0
2018-04-22 03:00:00,2.8,56.58,1.5,20.0,0.0,0.0,0.0
2018-04-22 04:00:00,2.8,59.04,0.0,7.69,0.0,0.0,0.0
2018-04-22 05:00:00,2.5,59.05,0.0,6.92,0.0,0.0,0.0
2018-04-22 06:00:00,2.2,59.05,0.0,0.0,0.0,0.0,0.0
2018-04-22 07:00:00,4.4,55.48,1.5,40.0,56.5,228.5,28.5
2018-04-22 08:00:00,6.35,48.94,2.55,45.0,218.0,542.5,65.5
2018-04-22 09:00:00,11.1,35.12,3.6,70.0,391.0,625.0,105.5
2018-04-22 10:00:00,12.2,31.04,3.6,70.0,549.0,633.5,158.0
2018-04-22 11:00:00,13.05,28.83,3.85,85.0,768.0,852.5,134.0
2018-04-22 12:00:00,14.4,24.49,4.6,110.0,905.0,961.0,112.0
2018-04-22 13:00:00,15.0,27.21,2.1,120.0,953.0,972.5,113.0
2018-04-22 14:00:00,15.3,27.26,2.35,135.0,935.0,957.0,118.5
2018-04-22 15:00:00,16.1,24.11,3.6,80.0,864.5,950.0,110.0
2018-04-22 16:00:00,16.7,22.24,4.1,80.0,737.0,918.0,102.5
2018-04-22 17:00:00,16.7,21.15,5.15,75.0,566.0,863.0,90.5
2018-04-22 18:00:00,15.6,19.58,4.6,100.0,369.5,766.0,75.5
2018-04-22 19:00:00,14.4,24.49,4.1,100.0,167.5,564.0,52.0
2018-04-22 20:00:00,13.6,26.54,3.6,90.0,19.0,118.5,12.0
2018-04-22 21:00:00,11.7,27.75,2.1,60.0,0.0,0.0,0.0
2018-04-22 22:00:00,10.6,31.43,2.1,70.0,0.0,0.0,0.0
2018-04-22 23:00:00,9.75,35.06,2.35,55.0,0.0,0.0,0.0
2018-04-23 00:00:00,7.8,43.86,3.1,30.0,0.0,0.0,0.0
2018-04-23 01:00:00,6.7,44.95,3.1,30.0,0.0,0.0,0.0
2018-04-23 02:00:00,6.4,44.93,2.85,30.0,0.0,0.0,0.0
2018-04-23 03:00:00,5.6,46.48,2.6,40.0,0.0,0.0,0.0
2018-04-23 04:00:00,7.8,41.69,4.1,60.0,0.0,0.0,0.0
2018-04-23 05:00:00,7.5,43.69,3.35,60.0,0.0,0.0,0.0
2018-04-23 06:00:00,5.6,53.22,2.1,30.0,0.0,0.0,0.0
2018-04-23 07:00:00,7.8,50.16,3.6,30.0,47.5,113.5,33.5
2018-04-23 08:00:00,9.75,47.3,3.6,60.0,208.5,452.5,78.5
2018-04-23 09:00:00,13.9,43.5,4.1,80.0,382.5,552.0,126.5
2018-04-23 10:00:00,15.6,42.16,4.6,80.0,609.5,786.5,121.5
2018-04-23 11:00:00,16.4,41.65,3.6,80.0,756.0,813.5,150.5
2018-04-23 12:00:00,18.9,39.94,4.6,170.0,777.5,632.0,256.0
2018-04-23 13:00:00,20.0,38.89,3.1,110.0,807.0,595.5,291.0
2018-04-23 14:00:00,20.85,37.57,3.85,120.0,770.5,538.0,310.0
2018-04-23 15:00:00,21.7,35.02,4.1,90.0,700.5,514.0,290.5
2018-04-23 16:00:00,22.2,32.58,4.6,150.0,581.0,493.5,241.5
2018-04-23 17:00:00,21.65,34.46,4.1,125.0,421.0,403.5,193.0
2018-04-23 18:00:00,20.6,35.94,4.1,110.0,135.5,18.5,128.5
2018-04-23 19:00:00,18.9,38.3,4.1,140.0,86.5,56.0,74.5
2018-04-23 20:00:00,16.1,47.71,4.35,165.0,11.5,7.5,11.0
2018-04-23 21:00:00,12.2,61.39,1.5,190.0,0.0,0.0,0.0
2018-04-23 22:00:00,12.8,61.53,2.1,170.0,0.0,0.0,0.0
2018-04-23 23:00:00,12.8,62.61,1.05,170.0,0.0,0.0,0.0
2018-04-24 00:00:00,12.8,63.7,2.6,200.0,0.0,0.0,0.0
2018-04-24 01:00:00,13.3,61.65,0.0,16.15,0.0,0.0,0.0
2018-04-24 02:00:00,13.05,64.02,0.75,60.0,0.0,0.0,0.0
2018-04-24 03:00:00,12.8,66.39,1.5,30.0,0.0,0.0,0.0
2018-04-24 04:00:00,13.3,64.25,5.1,190.0,0.0,0.0,0.0
2018-04-24 05:00:00,12.05,73.59,3.52,178.33,0.0,0.0,0.0
2018-04-24 06:00:00,11.7,79.62,4.6,160.0,0.0,0.0,0.0
2018-04-24 07:00:00,12.03,76.96,2.6,96.67,11.0,0.0,11.0
2018-04-24 08:00:00,12.08,75.71,1.95,92.5,58.0,0.5,58.0
2018-04-24 09:00:00,13.05,69.28,3.1,110.0,211.0,66.0,180.5
2018-04-24 10:00:00,13.9,71.79,4.6,160.0,343.0,114.5,270.5
2018-04-24 11:00:00,12.58,77.39,4.22,147.5,359.0,100.5,286.5
2018-04-24 12:00:00,12.2,82.99,4.6,135.0,218.0,9.0,210.5
2018-04-24 13:00:00,12.2,86.4,3.35,125.0,230.5,10.5,221.0
2018-04-24 14:00:00,12.5,83.09,3.35,126.67,203.5,7.5,197.0
2018-04-24 15:00:00,12.5,86.4,4.35,115.0,170.5,3.5,168.0
2018-04-24 16:00:00,11.7,89.3,2.6,110.0,122.5,0.0,122.5
2018-04-24 17:00:00,11.78,87.54,3.1,92.5,59.0,0.0,59.0
2018-04-24 18:00:00,11.7,85.77,3.1,70.0,16.5,0.0,16.5
2018-04-24 19:00:00,11.1,89.25,3.6,80.0,8.5,0.0,8.5
2018-04-24 20:00:00,11.1,89.25,2.98,67.5,3.0,4.0,3.0
2018-04-24 21:00:00,11.1,89.25,2.85,70.0,0.0,0.0,0.0
2018-04-24 22:00:00,11.1,89.25,2.6,60.0,0.0,0.0,0.0
2018-04-24 23:00:00,11.1,89.25,2.6,50.0,0.0,0.0,0.0
2018-04-25 00:00:00,10.6,92.27,2.1,40.0,0.0,0.0,0.0
2018-04-25 01:00:00,10.6,89.21,2.6,17.5,0.0,0.0,0.0
2018-04-25 02:00:00,10.6,89.21,2.35,20.0,0.0,0.0,0.0
2018-04-25 03:00:00,10.4,89.21,2.43,133.33,0.0,0.0,0.0
2018-04-25 04:00:00,10.6,89.21,2.6,350.0,0.0,0.0,0.0
2018-04-25 05:00:00,10.6,89.21,2.43,353.33,0.0,0.0,0.0
2018-04-25 06:00:00,11.1,89.25,2.6,350.0,0.0,0.0,0.0
2018-04-25 07:00:00,11.1,86.29,3.1,350.0,6.0,0.0,6.0
2018-04-25 08:00:00,11.3,84.57,4.13,346.67,32.5,0.5,32.5
2018-04-25 09:00:00,10.0,79.93,5.9,345.0,88.5,2.5,87.0
2018-04-25 10:00:00,10.3,73.67,5.65,345.0,213.5,30.0,194.0
2018-04-25 11:00:00,11.67,68.84,4.93,353.33,576.0,368.5,295.5
2018-04-25 12:00:00,15.0,53.33,5.1,340.0,862.0,825.0,173.0
2018-04-25 13:00:00,15.6,47.2,7.2,360.0,810.0,643.5,249.0
2018-04-25 14:00:00,15.3,46.3,6.45,350.0,840.0,717.5,222.0
2018-04-25 15:00:00,15.6,42.16,6.2,360.0,701.5,543.0,267.0
2018-04-25 16:00:00,16.1,42.3,6.2,360.0,625.5,602.0,207.5
2018-04-25 17:00:00,15.25,44.75,6.2,360.0,487.5,584.5,159.5
2018-04-25 18:00:00,13.9,48.74,5.7,10.0,312.0,497.5,117.5
2018-04-25 19:00:00,12.2,52.58,5.1,20.0,154.0,405.5,67.0
2018-04-25 20:00:00,11.65,54.56,5.4,15.0,21.0,80.0,15.5
2018-04-25 21:00:00,9.4,63.36,3.6,30.0,0.0,0.0,0.0
2018-04-25 22:00:00,8.3,65.4,2.6,20.0,0.0,0.0,0.0
2018-04-25 23:00:00,7.75,67.94,2.6,35.0,0.0,0.0,0.0
2018-04-26 00:00:00,6.1,73.37,0.0,198.46,0.0,0.0,0.0
2018-04-26 01:00:00,5.6,75.95,0.0,0.0,0.0,0.0,0.0
2018-04-26 02:00:00,5.0,79.27,1.05,230.0,0.0,0.0,0.0
2018-04-26 03:00:00,4.4,85.59,2.1,260.0,0.0,0.0,0.0
2018-04-26 04:00:00,4.23,85.59,2.43,253.33,0.0,0.0,0.0
2018-04-26 05:00:00,4.15,87.12,2.6,260.0,0.0,0.0,0.0
2018-04-26 06:00:00,4.4,85.59,2.35,260.0,1.0,4.5,1.0
2018-04-26 07:00:00,5.25,82.22,1.8,262.5,75.0,289.0,37.5
2018-04-26 08:00:00,7.03,80.63,2.77,236.67,258.0,619.0,72.5
2018-04-26 09:00:00,9.4,63.36,2.1,300.0,459.5,768.5,95.0
2018-04-26 10:00:00,11.1,52.28,1.5,263.85,645.5,851.0,109.5
2018-04-26 11:00:00,11.65,50.45,1.5,159.17,796.5,901.0,117.0
2018-04-26 12:00:00,12.8,48.43,1.5,231.67,900.0,927.5,123.0
2018-04-26 13:00:00,15.6,40.4,5.1,240.0,943.5,932.0,128.0
2018-04-26 14:00:00,15.85,38.28,4.35,265.0,923.0,910.5,136.5
2018-04-26 15:00:00,16.7,34.8,1.5,212.5,850.0,892.5,131.5
2018-04-26 16:00:00,17.2,33.71,4.1,240.0,723.5,855.0,123.5
2018-04-26 17:00:00,17.5,33.8,3.6,225.0,553.0,787.0,110.5
2018-04-26 18:00:00,16.1,44.13,2.6,250.0,359.0,675.0,91.5
2018-04-26 19:00:00,14.4,49.23,3.6,170.0,164.0,461.0,63.0
2018-04-26 20:00:00,13.6,50.8,3.6,165.0,22.0,90.5,15.5
2018-04-26 21:00:00,10.0,65.78,2.6,180.0,0.0,0.0,0.0
2018-04-26 22:00:00,10.0,63.05,2.1,150.0,0.0,0.0,0.0
2018-04-26 23:00:00,9.45,65.47,1.8,140.0,0.0,0.0,0.0
2018-04-27 00:00:00,8.9,67.89,1.5,140.0,0.0,0.0,0.0
2018-04-27 01:00:00,7.8,73.16,2.1,100.0,0.0,0.0,0.0
2018-04-27 02:00:00,7.25,74.65,1.05,100.0,0.0,0.0,0.0
2018-04-27 03:00:00,6.7,78.89,1.5,180.0,0.0,0.0,0.0
2018-04-27 04:00:00,6.7,78.89,1.5,200.0,0.0,0.0,0.0
2018-04-27 05:00:00,6.7,77.51,0.75,200.0,0.0,0.0,0.0
2018-04-27 06:00:00,6.7,72.96,0.0,23.85,1.0,3.5,1.0
2018-04-27 07:00:00,7.8,73.16,0.0,0.0,47.0,72.0,36.5
2018-04-27 08:00:00,8.9,70.64,0.0,63.85,204.0,387.0,92.0
